Date;Open;High;Low;Close;Adj Close;Volume;Aktienkürzel
29.12.2023;255,100006;255,190002;247,429993;248,479996;248,479996;100615300;TSLA
02.01.2024;250,080002;251,25;244,410004;248,419998;248,419998;104654200;TSLA
03.01.2024;244,979996;245,679993;236,320007;238,449997;238,449997;121082600;TSLA
04.01.2024;239,25;242,699997;237,729996;237,929993;237,929993;102629300;TSLA
05.01.2024;236,860001;240,119995;234,899994;237,490005;237,490005;92379400;TSLA
08.01.2024;236,139999;241,25;235,300003;240,449997;240,449997;85166600;TSLA
09.01.2024;238,110001;238,960007;232,039993;234,960007;234,960007;96705700;TSLA
10.01.2024;235,100006;235,5;231,289993;233,940002;233,940002;91628500;TSLA
11.01.2024;230,570007;230,929993;225,369995;227,220001;227,220001;105873600;TSLA
12.01.2024;220,080002;225,339996;217,149994;218,889999;218,889999;122889000;TSLA
16.01.2024;215,100006;223,490005;212,179993;219,910004;219,910004;115355000;TSLA
17.01.2024;214,860001;215,669998;212,009995;215,550003;215,550003;103164400;TSLA
18.01.2024;216,880005;217,449997;208,740005;211,880005;211,880005;108595400;TSLA
19.01.2024;209,990005;213,190002;207,559998;212,190002;212,190002;102095800;TSLA
22.01.2024;212,259995;217,800003;206,270004;208,800003;208,800003;117952500;TSLA
23.01.2024;211,300003;215,649994;207,75;209,139999;209,139999;106605900;TSLA
24.01.2024;211,880005;212,729996;206,770004;207,830002;207,830002;123369900;TSLA
25.01.2024;189,699997;193;180,059998;182,630005;182,630005;198076800;TSLA
26.01.2024;185,5;186,779999;182,100006;183,25;183,25;107343200;TSLA
29.01.2024;185,630005;191,479996;183,669998;190,929993;190,929993;125013100;TSLA
30.01.2024;195,330002;196,360001;190,610001;191,589996;191,589996;109982300;TSLA
31.01.2024;187;193,970001;185,850006;187,289993;187,289993;103221400;TSLA
01.02.2024;188,5;189,880005;184,279999;188,860001;188,860001;91843300;TSLA
02.02.2024;185,039993;188,690002;182;187,910004;187,910004;110505100;TSLA
05.02.2024;184,259995;184,679993;175,009995;181,059998;181,059998;134294400;TSLA
06.02.2024;177,210007;186,490005;177,110001;185,100006;185,100006;122676000;TSLA
07.02.2024;188,179993;189,789993;182,679993;187,580002;187,580002;111535200;TSLA
08.02.2024;189;191,619995;185,580002;189,559998;189,559998;83034000;TSLA
09.02.2024;190,179993;194,119995;189,479996;193,570007;193,570007;84476300;TSLA
12.02.2024;192,110001;194,729996;187,279999;188,130005;188,130005;95498600;TSLA
13.02.2024;183,990005;187,259995;182,110001;184,020004;184,020004;86759500;TSLA
14.02.2024;185,300003;188,889999;183,350006;188,710007;188,710007;81203000;TSLA
15.02.2024;189,160004;200,880005;188,860001;200,449997;200,449997;120831800;TSLA
16.02.2024;202,059998;203,169998;197,399994;199,949997;199,949997;111173600;TSLA
20.02.2024;196,130005;198,600006;189,130005;193,759995;193,759995;104545800;TSLA
21.02.2024;193,360001;199,440002;191,949997;194,770004;194,770004;103844000;TSLA
22.02.2024;194;198,320007;191,360001;197,410004;197,410004;92739500;TSLA
23.02.2024;195,309998;197,570007;191,5;191,970001;191,970001;78841900;TSLA
26.02.2024;192,289993;201,779999;192;199,399994;199,399994;111747100;TSLA
27.02.2024;204,039993;205,600006;198,259995;199,729996;199,729996;108645400;TSLA
28.02.2024;200,419998;205,300003;198,440002;202,039993;202,039993;99806200;TSLA
29.02.2024;204,179993;205,279999;198,449997;201,880005;201,880005;85907000;TSLA
01.03.2024;200,520004;204,520004;198,5;202,639999;202,639999;82099200;TSLA
06.03.2023;85,400002;85,400002;84;85;80,780594;1851;PKTM
07.03.2023;83,900002;84,900002;83;83;78,879883;1065;PKTM
08.03.2023;83,599998;83,599998;82;83,5;79,355064;602;PKTM
09.03.2023;83,599998;83,599998;82;82;77,92952;72;PKTM
10.03.2023;83,099998;84,099998;82;84,099998;79,92527;1867;PKTM
13.03.2023;84,400002;84,400002;81,5;81,5;77,454338;1555;PKTM
14.03.2023;82,199997;84,5;82,199997;84,5;80,30542;331;PKTM
15.03.2023;83,699997;83,699997;80,599998;81,199997;77,169228;2054;PKTM
16.03.2023;79,199997;82;79,199997;82;77,92952;861;PKTM
17.03.2023;80,900002;81,199997;78,900002;78,900002;74,983398;1711;PKTM
20.03.2023;79;80;78;79,099998;75,17347;931;PKTM
21.03.2023;79,199997;80;78,599998;79;75,078438;2340;PKTM
22.03.2023;80;80,099998;79,199997;79,199997;75,268509;36;PKTM
23.03.2023;80,199997;81,199997;80;80;76,028793;1461;PKTM
24.03.2023;79;79,599998;78;79,599998;75,648659;563;PKTM
27.03.2023;79,5;80,099998;79;80,099998;76,123833;875;PKTM
28.03.2023;79,699997;79,800003;79;79;75,078438;239;PKTM
29.03.2023;79;79;79;79;75,078438;0;PKTM
30.03.2023;79,800003;79,800003;79,699997;79,699997;75,74369;110;PKTM
31.03.2023;78,699997;79,599998;78,599998;79,599998;75,648659;402;PKTM
03.04.2023;79,800003;79,800003;78,800003;78,800003;74,888367;195;PKTM
04.04.2023;79,800003;80;78,599998;78,599998;74,698296;507;PKTM
05.04.2023;78,599998;79,599998;78,599998;79,599998;75,648659;169;PKTM
06.04.2023;78,400002;78,599998;77,800003;78,599998;74,698296;139;PKTM
11.04.2023;79,599998;80,599998;78,800003;79,599998;75,648659;255;PKTM
12.04.2023;80,199997;80,199997;79;79;75,078438;101;PKTM
13.04.2023;79,400002;79,400002;79,199997;79,199997;75,268509;8;PKTM
14.04.2023;80;80,199997;79,599998;80;76,028793;109;PKTM
17.04.2023;81;81,599998;79,800003;80,599998;76,599014;284;PKTM
18.04.2023;81;81;80;80,599998;76,599014;445;PKTM
19.04.2023;81,400002;81,400002;79,400002;79,400002;75,458588;193;PKTM
20.04.2023;79,800003;80,199997;79,199997;79,199997;75,268509;66;PKTM
21.04.2023;79,800003;81,199997;79,800003;81,199997;77,169228;50;PKTM
24.04.2023;79,199997;79,199997;78,800003;79;76,974358;159;PKTM
25.04.2023;79,599998;79,599998;78;78;76;722;PKTM
26.04.2023;78;78,400002;77,800003;78,400002;76,389748;467;PKTM
27.04.2023;78,400002;78,400002;77,599998;77,599998;75,610252;112;PKTM
28.04.2023;78,400002;78,400002;77;77;75,025642;248;PKTM
02.05.2023;78;78;76,599998;78;76;419;PKTM
03.05.2023;77;77,800003;76;77,800003;77,800003;540;PKTM
04.05.2023;76,400002;76,400002;76;76;76;174;PKTM
05.05.2023;76;76;75,400002;75,400002;75,400002;443;PKTM
08.05.2023;77;78,199997;76,800003;78,199997;78,199997;366;PKTM
09.05.2023;77,400002;77,400002;76;76,800003;76,800003;77;PKTM
10.05.2023;76,199997;77,199997;75,800003;77,199997;77,199997;158;PKTM
11.05.2023;76,199997;76,800003;75,199997;76,800003;76,800003;227;PKTM
12.05.2023;76,599998;76,599998;75;76,599998;76,599998;600;PKTM
15.05.2023;75,599998;76;74,599998;76;76;1045;PKTM
16.05.2023;76,599998;76,599998;75,599998;75,599998;75,599998;67;PKTM
17.05.2023;75,400002;75,400002;75,199997;75,199997;75,199997;21;PKTM
18.05.2023;75,199997;75,199997;75;75;75;7;PKTM
19.05.2023;75,199997;77,199997;75,199997;77,199997;77,199997;329;PKTM
22.05.2023;76,199997;77,400002;75,599998;77,400002;77,400002;652;PKTM
23.05.2023;77,400002;77,800003;77,400002;77,800003;77,800003;58;PKTM
24.05.2023;75,599998;76;75,400002;75,400002;75,400002;199;PKTM
25.05.2023;76,199997;76,400002;75,800003;75,800003;75,800003;46;PKTM
26.05.2023;75,800003;75,800003;75,800003;75,800003;75,800003;0;PKTM
29.05.2023;75,800003;75,800003;75,800003;75,800003;75,800003;0;PKTM
30.05.2023;76,800003;77,800003;76,800003;77,800003;77,800003;188;PKTM
31.05.2023;77,199997;77,199997;75,599998;76,800003;76,800003;145;PKTM
01.06.2023;75,599998;75,599998;75,599998;75,599998;75,599998;20;PKTM
02.06.2023;75,400002;75,400002;73,800003;73,800003;73,800003;469;PKTM
05.06.2023;74,599998;75,599998;74,599998;75,599998;75,599998;234;PKTM
06.06.2023;76,400002;76,400002;75;76,400002;76,400002;576;PKTM
07.06.2023;75,599998;76,800003;75,199997;76,800003;76,800003;113;PKTM
08.06.2023;75,800003;75,800003;75;75;75;220;PKTM
09.06.2023;74,400002;75,400002;74,400002;75,400002;75,400002;54;PKTM
12.06.2023;75,199997;76,800003;74,800003;76,400002;76,400002;439;PKTM
13.06.2023;75,400002;75,400002;73,599998;75;75;359;PKTM
14.06.2023;74;75,800003;74;75,800003;75,800003;365;PKTM
15.06.2023;75,599998;76,199997;75,599998;76,199997;76,199997;154;PKTM
16.06.2023;76,800003;76,800003;75;75;75;472;PKTM
19.06.2023;77,400002;78,199997;77,400002;77,400002;77,400002;764;PKTM
20.06.2023;77;77;75,800003;75,800003;75,800003;292;PKTM
21.06.2023;76,199997;76,400002;75,400002;75,400002;75,400002;318;PKTM
22.06.2023;75;76;75;75;75;125;PKTM
23.06.2023;74,599998;74,599998;73,199997;73,199997;73,199997;255;PKTM
26.06.2023;73,400002;74,599998;73,400002;74,400002;74,400002;117;PKTM
27.06.2023;75;76;75;75,199997;75,199997;229;PKTM
28.06.2023;76;76;75,199997;75,199997;75,199997;860;PKTM
29.06.2023;76,599998;76,599998;76,199997;76,199997;76,199997;228;PKTM
30.06.2023;76,599998;78;76,599998;77,400002;77,400002;1187;PKTM
03.07.2023;77,400002;78,199997;77;78,199997;78,199997;604;PKTM
04.07.2023;77,400002;78,199997;77,400002;78,199997;78,199997;204;PKTM
05.07.2023;78,199997;78,199997;74,800003;75,199997;75,199997;765;PKTM
06.07.2023;76,199997;77;76;76;76;159;PKTM
07.07.2023;76,400002;78,199997;76,400002;78,199997;78,199997;148;PKTM
10.07.2023;77,199997;77,199997;76,199997;77,199997;77,199997;259;PKTM
11.07.2023;77,800003;79,199997;76,599998;78,400002;78,400002;1861;PKTM
12.07.2023;78,400002;78,400002;77,599998;78,400002;78,400002;166;PKTM
13.07.2023;78,599998;79,800003;78;79,800003;79,800003;1651;PKTM
14.07.2023;79,199997;79,599998;78;79,599998;79,599998;221;PKTM
17.07.2023;79,599998;79,599998;78;78;78;148;PKTM
18.07.2023;78;79,400002;77,599998;78;78;705;PKTM
19.07.2023;79,599998;80,599998;79;79;79;592;PKTM
20.07.2023;79;79;76,800003;76,800003;76,800003;436;PKTM
21.07.2023;77,800003;78,800003;76,599998;78,800003;78,800003;622;PKTM
24.07.2023;77,599998;77,599998;77,599998;77,599998;77,599998;119;PKTM
25.07.2023;78,400002;78,400002;76,599998;76,599998;76,599998;20;PKTM
26.07.2023;77,599998;78;77,599998;78;78;207;PKTM
27.07.2023;78,599998;82;77;79,199997;79,199997;1365;PKTM
28.07.2023;78,599998;78,800003;77,800003;78,800003;78,800003;86;PKTM
31.07.2023;78,800003;79,599998;78,599998;78,599998;78,599998;209;PKTM
01.08.2023;79,800003;79,800003;79,800003;79,800003;79,800003;71;PKTM
02.08.2023;78,800003;80,400002;78,800003;80,400002;80,400002;935;PKTM
03.08.2023;81;81;79,800003;79,800003;79,800003;328;PKTM
04.08.2023;78,599998;78,800003;77,400002;78,400002;78,400002;348;PKTM
07.08.2023;78,599998;80;78,599998;78,800003;78,800003;681;PKTM
08.08.2023;78,800003;80;78,800003;80;80;290;PKTM
09.08.2023;80;80;78,199997;78,400002;78,400002;412;PKTM
10.08.2023;79,400002;80;79,400002;80;80;42;PKTM
11.08.2023;79,599998;79,599998;78,400002;78,400002;78,400002;118;PKTM
14.08.2023;79,400002;79,400002;79;79;79;157;PKTM
15.08.2023;79,599998;79,599998;77,599998;77,599998;77,599998;98;PKTM
16.08.2023;79;79;78,800003;78,800003;78,800003;79;PKTM
17.08.2023;77,800003;77,800003;77,800003;77,800003;77,800003;33;PKTM
18.08.2023;77,800003;77,800003;75,599998;75,599998;75,599998;124;PKTM
21.08.2023;76,400002;76,400002;75,400002;76,400002;76,400002;487;PKTM
22.08.2023;76,400002;76,400002;76,400002;76,400002;76,400002;0;PKTM
23.08.2023;77,599998;77,599998;77,599998;77,599998;77,599998;47;PKTM
24.08.2023;77,599998;78,199997;77;77,199997;77,199997;818;PKTM
25.08.2023;77,199997;77,199997;77,199997;77,199997;77,199997;0;PKTM
28.08.2023;77,199997;77,199997;75,199997;75,400002;75,400002;380;PKTM
29.08.2023;76;76;74,400002;75,800003;75,800003;622;PKTM
30.08.2023;75,599998;75,599998;74,800003;74,800003;74,800003;1159;PKTM
31.08.2023;74,400002;75,199997;74,400002;75,199997;75,199997;106;PKTM
01.09.2023;76;76,199997;75,199997;76;76;1289;PKTM
04.09.2023;76,599998;76,599998;75,199997;75,800003;75,800003;278;PKTM
05.09.2023;76,800003;76,800003;76,599998;76,599998;76,599998;80;PKTM
06.09.2023;76,800003;76,800003;74,599998;75,400002;75,400002;170;PKTM
07.09.2023;75,800003;75,800003;73,800003;74,400002;74,400002;297;PKTM
08.09.2023;73,400002;73,400002;69,199997;69,199997;69,199997;2684;PKTM
11.09.2023;71,199997;71,599998;68,400002;68,400002;68,400002;1617;PKTM
12.09.2023;69,199997;71;69,199997;71;71;1136;PKTM
13.09.2023;70,800003;71;69,800003;70,800003;70,800003;779;PKTM
14.09.2023;71,400002;71,800003;71,400002;71,800003;71,800003;15;PKTM
15.09.2023;71,400002;72;71;71,800003;71,800003;389;PKTM
18.09.2023;71,400002;71,400002;70,599998;70,800003;70,800003;145;PKTM
19.09.2023;71;71;69,599998;69,599998;69,599998;368;PKTM
20.09.2023;70;70,599998;68,800003;70,599998;70,599998;432;PKTM
21.09.2023;68,800003;68,800003;67;68;68;1910;PKTM
22.09.2023;67,599998;67,599998;65;65,400002;65,400002;1174;PKTM
25.09.2023;65,199997;65,400002;64,199997;64,199997;64,199997;1267;PKTM
26.09.2023;63,799999;65,599998;63,799999;64,599998;64,599998;1374;PKTM
27.09.2023;65,400002;66,199997;64,599998;65;65;370;PKTM
28.09.2023;65;65,599998;64,599998;65,599998;65,599998;728;PKTM
29.09.2023;66;66;63,599998;63,599998;63,599998;1240;PKTM
02.10.2023;64,800003;65,599998;64,400002;65,400002;65,400002;355;PKTM
03.10.2023;65,400002;65,400002;64,599998;64,599998;64,599998;62;PKTM
04.10.2023;64,599998;64,599998;64,599998;64,599998;64,599998;28;PKTM
05.10.2023;64,599998;64,599998;64,599998;64,599998;64,599998;0;PKTM
06.10.2023;64,400002;64,400002;64,199997;64,199997;64,199997;75;PKTM
09.10.2023;64,599998;65;63;63;63;1379;PKTM
10.10.2023;63,400002;64;63,200001;63,200001;63,200001;168;PKTM
11.10.2023;64;64,400002;63,599998;63,599998;63,599998;435;PKTM
12.10.2023;63,599998;64,800003;62,599998;62,599998;62,599998;1312;PKTM
13.10.2023;63,200001;63,200001;61,799999;61,799999;61,799999;409;PKTM
16.10.2023;61,400002;61,400002;61;61,400002;61,400002;1014;PKTM
17.10.2023;61;61,200001;59,400002;60,799999;60,799999;2265;PKTM
18.10.2023;60;60,599998;58,599998;59,200001;59,200001;760;PKTM
19.10.2023;58,799999;58,799999;56,400002;58,400002;58,400002;1291;PKTM
20.10.2023;57,400002;57,799999;56,799999;56,799999;56,799999;930;PKTM
23.10.2023;56,799999;56,799999;54,599998;55,200001;55,200001;1608;PKTM
24.10.2023;54,599998;55,799999;54,599998;55,799999;55,799999;1136;PKTM
25.10.2023;56;56;55;55,799999;55,799999;1175;PKTM
27.10.2023;55,599998;55,799999;54,799999;54,799999;54,799999;403;PKTM
30.10.2023;55,200001;55,200001;54,400002;54,400002;54,400002;531;PKTM
31.10.2023;53,799999;55;53,799999;55;55;783;PKTM
01.11.2023;54,400002;54,599998;53,799999;54,200001;54,200001;620;PKTM
02.11.2023;54,799999;56,799999;54,799999;56;56;3103;PKTM
03.11.2023;56,799999;58;56;56,799999;56,799999;2698;PKTM
06.11.2023;56,400002;58;55,599998;56,799999;56,799999;2408;PKTM
07.11.2023;56,400002;56,400002;54,400002;55,200001;55,200001;1758;PKTM
08.11.2023;55,599998;55,799999;54,799999;55,200001;55,200001;593;PKTM
09.11.2023;55;56,400002;55;56,400002;56,400002;605;PKTM
10.11.2023;56;56,200001;54,799999;56,200001;56,200001;439;PKTM
13.11.2023;55,599998;55,599998;54;55,200001;55,200001;1959;PKTM
14.11.2023;55;57,599998;54,400002;57,599998;57,599998;1808;PKTM
15.11.2023;58,400002;59,200001;58;58,599998;58,599998;1313;PKTM
16.11.2023;58,400002;59,200001;58,400002;59,200001;59,200001;351;PKTM
17.11.2023;57,799999;59,200001;57,799999;59,200001;59,200001;891;PKTM
20.11.2023;59,599998;59,799999;59;59,200001;59,200001;683;PKTM
21.11.2023;59,599998;60;59;59;59;389;PKTM
22.11.2023;59,599998;61,400002;59;61,400002;61,400002;898;PKTM
23.11.2023;60,400002;60,400002;60,200001;60,400002;60,400002;242;PKTM
24.11.2023;59,799999;61,400002;59,799999;61,200001;61,200001;499;PKTM
27.11.2023;61,200001;61,200001;60,599998;60,599998;60,599998;94;PKTM
28.11.2023;60,799999;60,799999;60,200001;60,200001;60,200001;190;PKTM
29.11.2023;60,200001;60,200001;60,200001;60,200001;60,200001;20;PKTM
30.11.2023;60,599998;61,799999;60;61;61;466;PKTM
01.12.2023;61;62;61;61,200001;61,200001;560;PKTM
04.12.2023;62;62,799999;61;62;62;828;PKTM
05.12.2023;61,599998;62;61,400002;61,400002;61,400002;379;PKTM
06.12.2023;60,400002;61,400002;51,799999;54,799999;54,799999;15606;PKTM
07.12.2023;54,200001;54,200001;51,599998;52,799999;52,799999;10071;PKTM
08.12.2023;52,400002;53;51;52,400002;52,400002;4490;PKTM
11.12.2023;51,200001;51,599998;50;50,200001;50,200001;3029;PKTM
12.12.2023;50,200001;51,200001;49;49;49;3628;PKTM
13.12.2023;49;49,200001;47,5;47,5;47,5;3620;PKTM
14.12.2023;47,5;48,900002;47,5;48,599998;48,599998;3885;PKTM
15.12.2023;48,400002;48,400002;46,599998;47,400002;47,400002;4393;PKTM
18.12.2023;47,400002;47,900002;46,099998;47;47;3688;PKTM
19.12.2023;46,5;48,599998;46,400002;48,599998;48,599998;1505;PKTM
20.12.2023;47,900002;47,900002;46,799999;47,099998;47,099998;1857;PKTM
21.12.2023;47,700001;47,700001;47,299999;47,299999;47,299999;827;PKTM
22.12.2023;47,299999;47,900002;47,299999;47,5;47,5;1185;PKTM
27.12.2023;47,5;48,5;47,5;47,900002;47,900002;3228;PKTM
28.12.2023;47,799999;48,799999;47,799999;48,099998;48,099998;839;PKTM
29.12.2023;48,700001;49,799999;48,700001;49,700001;49,700001;2850;PKTM
02.01.2024;51,799999;53;51;52,200001;52,200001;3804;PKTM
03.01.2024;50,200001;50,799999;49,5;50;50;6590;PKTM
04.01.2024;50,599998;50,799999;49,799999;50,599998;50,599998;2448;PKTM
05.01.2024;50,599998;51,200001;50,200001;51,200001;51,200001;2305;PKTM
08.01.2024;51,200001;52;51;52;52;1958;PKTM
09.01.2024;51,400002;51,400002;50,400002;50,799999;50,799999;2746;PKTM
10.01.2024;51,799999;53;51,200001;52,400002;52,400002;4175;PKTM
11.01.2024;52,599998;52,599998;51,200001;52,400002;52,400002;933;PKTM
12.01.2024;52;53;52;53;53;696;PKTM
15.01.2024;52,799999;52,799999;51,599998;52,599998;52,599998;2008;PKTM
16.01.2024;52;52,400002;52;52;52;446;PKTM
17.01.2024;52;52;50,799999;51,400002;51,400002;908;PKTM
18.01.2024;50,799999;51;50;50,200001;50,200001;1376;PKTM
19.01.2024;50;50;49;50;50;756;PKTM
22.01.2024;50;50,200001;49;49;49;949;PKTM
23.01.2024;48,599998;49,599998;48,599998;49,599998;49,599998;1086;PKTM
24.01.2024;49,700001;49,799999;49;49,799999;49,799999;792;PKTM
25.01.2024;49,700001;49,799999;49,5;49,5;49,5;236;PKTM
26.01.2024;50,599998;50,799999;50;50,200001;50,200001;1085;PKTM
29.01.2024;50,200001;50,200001;49;50;50;3450;PKTM
30.01.2024;49,400002;50;49,400002;49,599998;49,599998;303;PKTM
31.01.2024;50;50;47,599998;50;50;5207;PKTM
01.02.2024;50;50;48,799999;48,900002;48,900002;1416;PKTM
02.02.2024;49,400002;49,5;48,5;49;49;571;PKTM
05.02.2024;49,5;50,799999;49,5;50,599998;50,599998;1601;PKTM
06.02.2024;50;52,799999;50;52,799999;52,799999;1688;PKTM
07.02.2024;52,200001;53;52,200001;53;53;3582;PKTM
08.02.2024;53;53,200001;51,799999;51,799999;51,799999;1534;PKTM
09.02.2024;52,200001;53,400002;51,599998;53;53;2126;PKTM
12.02.2024;53,599998;53,599998;51,400002;51,799999;51,799999;1458;PKTM
13.02.2024;52,400002;52,599998;51,599998;51,599998;51,599998;794;PKTM
14.02.2024;51,799999;51,799999;50;51,400002;51,400002;503;PKTM
15.02.2024;51;51;48,599998;49,700001;49,700001;4858;PKTM
16.02.2024;49,099998;49,5;48,400002;48,700001;48,700001;2182;PKTM
19.02.2024;48,700001;49;47,900002;49;49;1868;PKTM
20.02.2024;48,599998;48,900002;48,200001;48,900002;48,900002;818;PKTM
21.02.2024;48,799999;48,900002;48;48,900002;48,900002;574;PKTM
22.02.2024;48,400002;48,400002;47,5;47,599998;47,599998;3456;PKTM
23.02.2024;47,900002;48;47,400002;47,799999;47,799999;612;PKTM
26.02.2024;47,5;47,799999;47,200001;47,799999;47,799999;574;PKTM
27.02.2024;47,900002;48;47,299999;48;48;605;PKTM
28.02.2024;48,099998;49,5;47,700001;49,5;49,5;334;PKTM
29.02.2024;48,5;48,5;48,5;48,5;48,5;426;PKTM
01.03.2024;48,700001;49,5;47,599998;47,799999;47,799999;1799;PKTM
